country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","11-09-2025 21:00:00",27.338530,88.614099,CO,2,19,6
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","11-09-2025 21:00:00",11.06825,79.07033,SO2,9,16,12
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","11-09-2025 21:00:00",12.9099161,80.1076538,PM2.5,17,18,17
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","11-09-2025 21:00:00",12.9099161,80.1076538,SO2,15,16,15
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","11-09-2025 21:00:00",10.967820,78.080882,OZONE,6,9,8
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","11-09-2025 21:00:00",9.865935,78.022669,PM10,10,35,23
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","11-09-2025 21:00:00",10.798548,79.838212,OZONE,14,41,29
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","11-09-2025 21:00:00",11.4068288,76.7138973,SO2,22,24,23
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","11-09-2025 21:00:00",11.4068288,76.7138973,OZONE,5,5,5
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","11-09-2025 21:00:00",10.681158,78.741746,NO2,7,7,7
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","11-09-2025 21:00:00",11.0973603,77.3228673,PM10,33,86,58
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","11-09-2025 21:00:00",12.909494,79.131861,PM10,17,80,39
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","11-09-2025 21:00:00",12.909494,79.131861,NO2,NA,NA,NA
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","11-09-2025 21:00:00",12.909494,79.131861,NH3,1,6,3
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","11-09-2025 21:00:00",9.559382,77.948828,PM10,34,63,45
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","11-09-2025 21:00:00",17.540891,78.358528,CO,17,52,31
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","11-09-2025 21:00:00",10.358535,77.984321,PM2.5,2,49,26
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","11-09-2025 21:00:00",10.358535,77.984321,SO2,19,23,21
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","11-09-2025 21:00:00",10.358535,77.984321,CO,7,13,10
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","11-09-2025 21:00:00",10.358535,77.984321,OZONE,13,44,34
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","11-09-2025 21:00:00",13.4127,80.1081,PM2.5,25,384,135
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","11-09-2025 21:00:00",13.4127,80.1081,NO2,1,14,4
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","11-09-2025 21:00:00",12.746998,77.813811,CO,14,23,19
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","11-09-2025 21:00:00",12.9099161,80.1076538,OZONE,3,10,8
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","11-09-2025 21:00:00",13.0664,"80.2112 ",PM10,50,250,116
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","11-09-2025 21:00:00",13.1278,80.2642,CO,14,36,22
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","11-09-2025 21:00:00",13.164544,80.26285,NH3,6,6,6
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","11-09-2025 21:00:00",12.9533,80.2357,PM2.5,5,47,24
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","11-09-2025 21:00:00",12.9533,80.2357,NH3,6,7,6
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","11-09-2025 21:00:00",13.0052189,80.2398125,PM10,44,63,53
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","11-09-2025 21:00:00",13.0052189,80.2398125,OZONE,6,11,11
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","11-09-2025 21:00:00",11.0328,77.0349,PM2.5,19,258,58
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","11-09-2025 21:00:00",10.942451,76.978996,OZONE,2,46,22
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","11-09-2025 21:00:00",11.6829898,79.7532099,NO2,19,19,19
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","11-09-2025 21:00:00",10.423417,78.784889,SO2,11,13,12
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","11-09-2025 21:00:00",9.36399,78.831977,PM10,17,57,34
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","11-09-2025 21:00:00",11.679111,78.125052,NH3,NA,NA,NA
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","11-09-2025 21:00:00",11.679111,78.125052,SO2,NA,NA,NA
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","11-09-2025 21:00:00","8.816428 ",78.099039,PM10,26,142,65
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","11-09-2025 21:00:00","8.816428 ",78.099039,SO2,3,11,6
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","11-09-2025 21:00:00",10.830158,78.691849,PM2.5,35,73,54
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","11-09-2025 21:00:00",10.830158,78.691849,SO2,16,16,16
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","11-09-2025 21:00:00",13.1036,80.2909,SO2,NA,NA,NA
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","11-09-2025 21:00:00",13.1036,80.2909,CO,16,70,39
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","11-09-2025 21:00:00",13.1036,80.2909,OZONE,9,11,10
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","11-09-2025 21:00:00",28.646233,77.358075,CO,1,186,33
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","11-09-2025 21:00:00",28.757294,77.278792,PM2.5,31,110,48
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","11-09-2025 21:00:00",28.757294,77.278792,SO2,9,17,12
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","11-09-2025 21:00:00",28.685382,77.453839,PM2.5,23,62,37
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","11-09-2025 21:00:00",28.685382,77.453839,CO,19,48,32
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","11-09-2025 21:00:00",28.6603346,77.3572563,PM10,84,138,116
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","11-09-2025 21:00:00",28.6603346,77.3572563,NH3,7,9,8
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","11-09-2025 21:00:00",28.6603346,77.3572563,CO,32,66,43
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","11-09-2025 21:00:00",17.460103,78.334361,PM10,NA,NA,NA
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","11-09-2025 21:00:00",17.470431,78.566959,PM10,64,77,67
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","11-09-2025 21:00:00",17.470431,78.566959,NH3,4,5,5
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","11-09-2025 21:00:00",17.518400,78.278777,PM2.5,45,103,66
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","11-09-2025 21:00:00",17.585705,78.126199,PM2.5,35,49,41
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","11-09-2025 21:00:00",17.585705,78.126199,NO2,11,16,13
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","11-09-2025 21:00:00",17.393559,78.339194,PM2.5,43,51,45
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","11-09-2025 21:00:00",17.417094,78.457437,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","11-09-2025 21:00:00",17.417094,78.457437,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","11-09-2025 21:00:00",17.417094,78.457437,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","11-09-2025 21:00:00",17.349694,78.451437,NO2,11,16,13
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","11-09-2025 21:00:00",17.349694,78.451437,OZONE,22,26,24
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","11-09-2025 21:00:00",23.8175497,91.2726974,PM2.5,5,21,15
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","11-09-2025 21:00:00",27.23711,78.01936,NO2,24,25,24
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","11-09-2025 21:00:00",27.106972,78.000111,SO2,10,19,13
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","11-09-2025 21:00:00",27.106972,78.000111,OZONE,12,12,12
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","11-09-2025 21:00:00",27.19865833,78.00598056,PM10,36,87,61
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","11-09-2025 21:00:00",27.19412,77.96237,PM10,79,146,108
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","11-09-2025 21:00:00",27.19412,77.96237,OZONE,7,10,8
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","11-09-2025 21:00:00",27.169338,78.03582,PM2.5,38,89,56
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","11-09-2025 21:00:00",17.393559,78.339194,SO2,9,14,11
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","11-09-2025 21:00:00",17.393559,78.339194,CO,22,30,26
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","11-09-2025 21:00:00",17.393559,78.339194,OZONE,21,30,25
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","11-09-2025 21:00:00",17.544899,78.486949,SO2,NA,NA,NA
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","11-09-2025 21:00:00",17.544899,78.486949,CO,12,13,12
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","11-09-2025 21:00:00",17.37206,78.50864,PM10,63,101,76
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","11-09-2025 21:00:00",17.37206,78.50864,NO2,15,17,16
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","11-09-2025 21:00:00",28.964949,77.278761,CO,NA,NA,NA
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","11-09-2025 21:00:00",28.964949,77.278761,OZONE,NA,NA,NA
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","11-09-2025 21:00:00",28.359581,79.414455,NO2,2,3,2
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","11-09-2025 21:00:00",28.359581,79.414455,NH3,2,3,2
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","11-09-2025 21:00:00",28.359581,79.414455,OZONE,21,31,24
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","11-09-2025 21:00:00",17.528544,78.286195,PM2.5,30,40,35
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","11-09-2025 21:00:00",17.528544,78.286195,PM10,58,69,64
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","11-09-2025 21:00:00",17.528544,78.286195,SO2,11,21,14
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","11-09-2025 21:00:00",17.528544,78.286195,CO,29,38,32
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","11-09-2025 21:00:00",17.4559458,78.4332152,NO2,25,29,27
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","11-09-2025 21:00:00",28.47272,77.482000,PM10,68,229,117
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","11-09-2025 21:00:00",28.47272,77.482000,SO2,1,18,11
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","11-09-2025 21:00:00",28.725645,77.749675,NH3,7,8,8
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","11-09-2025 21:00:00",28.406963,77.849831,PM2.5,22,69,47
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","11-09-2025 21:00:00",27.168897,78.376960,SO2,9,41,24
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","11-09-2025 21:00:00",27.168897,78.376960,OZONE,10,18,13
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","11-09-2025 21:00:00",26.766433,80.927299,PM2.5,52,157,87
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","11-09-2025 21:00:00",26.766433,80.927299,NH3,4,4,4
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","11-09-2025 21:00:00",26.766433,80.927299,SO2,5,5,5
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","11-09-2025 21:00:00",26.868120,81.005119,PM10,50,100,78
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","11-09-2025 21:00:00",26.868120,81.005119,OZONE,40,46,44
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","11-09-2025 21:00:00",26.906111,80.948222,PM2.5,28,76,48
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","11-09-2025 21:00:00",26.90723,80.98579,SO2,41,43,42
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","11-09-2025 21:00:00",26.8458805,80.9365541,PM10,21,84,56
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","11-09-2025 21:00:00",28.83526,78.74460,CO,36,40,37
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","11-09-2025 21:00:00",28.840739,78.697531,NO2,9,14,10
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","11-09-2025 21:00:00",28.840739,78.697531,NH3,2,3,3
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","11-09-2025 21:00:00",28.840739,78.697531,OZONE,33,86,75
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","11-09-2025 21:00:00",28.88528,78.73880,NO2,15,16,16
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","11-09-2025 21:00:00",28.88528,78.73880,SO2,37,38,37
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","11-09-2025 21:00:00",28.88528,78.73880,CO,12,55,37
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","11-09-2025 21:00:00",28.88528,78.73880,OZONE,19,41,32
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","11-09-2025 21:00:00",28.856664,78.772638,OZONE,18,26,21
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","11-09-2025 21:00:00",28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","11-09-2025 21:00:00",28.802625,78.753728,PM2.5,39,86,52
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","11-09-2025 21:00:00",28.802625,78.753728,CO,36,50,42
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","11-09-2025 21:00:00",29.4723508,77.7194031,PM2.5,32,70,46
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","11-09-2025 21:00:00",29.4723508,77.7194031,NO2,11,32,19
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","11-09-2025 21:00:00",28.5447608,77.3231257,NH3,8,11,10
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","11-09-2025 21:00:00",28.5898,77.3101,PM10,64,125,94
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","11-09-2025 21:00:00",25.4547,78.6039,CO,6,10,6
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","11-09-2025 21:00:00",26.428282,80.327067,PM10,16,114,89
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","11-09-2025 21:00:00",26.428282,80.327067,NO2,16,18,17
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","11-09-2025 21:00:00",26.428282,80.327067,OZONE,3,100,54
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","11-09-2025 21:00:00",26.509954,80.249612,OZONE,16,19,17
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","11-09-2025 21:00:00",26.4703136,80.3229863,SO2,12,14,13
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","11-09-2025 21:00:00",28.2348927,77.8683002,NH3,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","11-09-2025 21:00:00",26.8458805,80.9365541,NH3,15,23,18
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","11-09-2025 21:00:00",28.999264,77.7590354,PM10,52,112,78
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","11-09-2025 21:00:00",28.999264,77.7590354,SO2,11,15,13
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","11-09-2025 21:00:00",28.999264,77.7590354,CO,28,39,34
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","11-09-2025 21:00:00",28.9535882,77.7622941,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","11-09-2025 21:00:00",28.9535882,77.7622941,OZONE,42,95,71
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","11-09-2025 21:00:00",28.5898,77.3101,NH3,15,17,16
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","11-09-2025 21:00:00",28.569230,77.393848,OZONE,20,90,66
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","11-09-2025 21:00:00",25.494,81.863,PM2.5,18,31,26
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","11-09-2025 21:00:00",25.494,81.863,PM10,25,52,38
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","11-09-2025 21:00:00","25.44919916 ","81.82735986 ",PM2.5,29,74,39
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","11-09-2025 21:00:00",25.3505986,82.9083074,PM10,21,61,35
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","11-09-2025 21:00:00",25.3505986,82.9083074,NO2,12,23,17
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","11-09-2025 21:00:00",25.3505986,82.9083074,CO,2,24,7
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","11-09-2025 21:00:00",25.301778,82.996789,PM10,34,108,69
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","11-09-2025 21:00:00",25.262326,82.995408,NH3,1,4,3
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","11-09-2025 21:00:00",29.2124114,78.9611753,NH3,1,3,2
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","11-09-2025 21:00:00",29.2124114,78.9611753,OZONE,1,8,6
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","11-09-2025 21:00:00",30.075911,78.2859547,SO2,3,3,3
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","11-09-2025 21:00:00",30.075911,78.2859547,CO,17,39,34
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","11-09-2025 21:00:00",23.6979360,86.9443950,NO2,8,22,13
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","11-09-2025 21:00:00",23.6181830,87.1057180,NH3,4,6,5
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","11-09-2025 21:00:00",23.616515,87.119133,CO,56,111,68
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","11-09-2025 21:00:00",23.567923,87.306843,PM2.5,NA,NA,NA
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","11-09-2025 21:00:00",23.567923,87.306843,PM10,NA,NA,NA
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","11-09-2025 21:00:00",23.567923,87.306843,NH3,NA,NA,NA
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","11-09-2025 21:00:00",23.567923,87.306843,OZONE,17,57,38
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","11-09-2025 21:00:00",23.5087640,87.3544400,PM2.5,29,93,54
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","11-09-2025 21:00:00",23.5087640,87.3544400,CO,49,92,61
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","11-09-2025 21:00:00",22.06047,88.109737,NO2,6,23,11
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","11-09-2025 21:00:00",22.06047,88.109737,NH3,4,6,5
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","11-09-2025 21:00:00",22.629801,88.352017,CO,10,46,24
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","11-09-2025 21:00:00",22.6025571,88.3105664,PM2.5,NA,NA,NA
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","11-09-2025 21:00:00",22.6025571,88.3105664,CO,30,44,38
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","11-09-2025 21:00:00",22.611968,88.347422,PM10,49,178,91
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","11-09-2025 21:00:00",22.611968,88.347422,NO2,21,26,23
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","11-09-2025 21:00:00",22.611968,88.347422,NH3,9,10,10
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","11-09-2025 21:00:00",22.611968,88.347422,SO2,9,12,11
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","11-09-2025 21:00:00",22.611968,88.347422,CO,9,28,14
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","11-09-2025 21:00:00",22.5687319,88.2797276,PM10,58,81,67
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","11-09-2025 21:00:00",22.5367507,88.3638022,NO2,27,64,47
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","11-09-2025 21:00:00",22.5367507,88.3638022,NH3,7,8,8
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","11-09-2025 21:00:00",22.58157048,88.41002457,PM2.5,12,35,23
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","11-09-2025 21:00:00",22.556640,88.342674,PM2.5,28,48,37
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","11-09-2025 21:00:00",22.49929,88.36917,PM10,49,74,61
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","11-09-2025 21:00:00",22.49929,88.36917,NO2,17,61,48
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","11-09-2025 21:00:00",22.49929,88.36917,CO,16,28,22
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","11-09-2025 21:00:00",22.627847,88.380669,PM2.5,16,52,34
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","11-09-2025 21:00:00",22.51106,88.35142,PM10,25,45,33
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","11-09-2025 21:00:00",22.51106,88.35142,CO,4,11,6
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","11-09-2025 21:00:00",22.51106,88.35142,OZONE,5,7,6
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","11-09-2025 21:00:00",14.465052,78.824187,PM2.5,60,76,68
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","11-09-2025 21:00:00",14.465052,78.824187,OZONE,31,43,35
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","11-09-2025 21:00:00",16.9872867,81.7363176,PM2.5,8,36,23
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","11-09-2025 21:00:00",16.9872867,81.7363176,NH3,2,3,3
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","11-09-2025 21:00:00",13.67,79.35,SO2,2,4,3
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","11-09-2025 21:00:00",13.615387,79.409230,PM2.5,49,295,79
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","11-09-2025 21:00:00",13.615387,79.409230,NH3,7,7,7
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","11-09-2025 21:00:00",26.146529,87.454184,NO2,4,199,63
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","11-09-2025 21:00:00",26.146529,87.454184,OZONE,8,11,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","11-09-2025 21:00:00",25.5626095,84.663264,NH3,1,1,1
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","11-09-2025 21:00:00",25.5626095,84.663264,CO,40,69,58
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","11-09-2025 21:00:00",24.75746,84.366208,CO,5,28,17
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","11-09-2025 21:00:00",25.42742023,86.13886079,PM10,21,64,43
